ASN,LATITUDE,LONGITUDE,SOURCE,VALIDATED,STANDARD_LATITUDE,STANDARD_LONGITUDE,STANDARD_CITY,STANDARD_STATE,STANDARD_COUNTRY,PHYSICAL_PRESENCE,ASOF_DATE
31449,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
48605,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
42366,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
42295,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
39602,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
38623,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
208414,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
53427,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
204558,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
52025,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
16174,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
19324,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
8674,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
25595,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
30914,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
39384,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
25178,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
36891,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
24916,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
25152,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
34407,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
43256,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
47638,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
51048,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
55818,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
57276,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
34772,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
58500,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
200020,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
328303,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
328832,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
20832,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
41357,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
42353,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
199516,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
26415,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
60241,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
63293,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
201506,51.48,-0.45,PCH,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
399077,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
55518,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
132696,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
38532,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
23947,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
38001,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
8075,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
149994,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
11158,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
4844,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
4773,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
23855,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
9226,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
24482,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
37468,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
136168,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
7713,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
58717,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
16509,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
10310,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
134078,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
9930,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
4775,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
63927,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
42,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
3856,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
29606,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
38082,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
10024,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
18106,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
15133,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
45430,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
45796,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
58601,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
4809,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
33438,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
58436,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
58718,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
6421,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
42473,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
56308,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
150921,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
58715,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
15169,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
132816,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
44356,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
7575,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
42909,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
131744,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
14061,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
24538,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
136106,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
38195,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
20940,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
4788,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
4058,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
6939,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
4800,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
38182,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
18403,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
2906,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
141995,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
23944,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
132837,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
37989,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
62014,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
45259,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
64049,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
4628,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
16265,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
32590,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
59238,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
33353,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
3303,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
41095,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
9419,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
59318,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
32934,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
64050,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
53334,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
136907,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
26415,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
714,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
19679,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
134672,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
9299,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
16276,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
139901,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
38154,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
38158,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
136838,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
45102,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
56172,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
23576,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
13150,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
62955,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
134835,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
137991,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
54113,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
45758,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
23951,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
132602,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
54994,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
17984,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
57976,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
20473,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
61292,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
38758,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
63199,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
9002,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
131219,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
2603,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
132146,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
140443,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
49544,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
23764,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
6461,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
132203,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
137409,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
10122,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
17408,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
4817,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
135158,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
64315,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
45899,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
138886,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
8220,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
64010,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
202053,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
136557,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
132337,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
9304,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
9821,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
997,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
14907,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
25192,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
138128,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
139831,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
199524,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
58907,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
150220,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
58807,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
131314,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
55933,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
139341,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
55805,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
8849,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
35280,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
140951,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
40627,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
140627,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
132829,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
4229,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
17451,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
9318,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
134469,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
48024,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
134823,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
7539,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
55821,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
38235,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
58682,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
13335,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
133840,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
139225,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
30103,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
17639,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
139967,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
138699,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
137969,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
149290,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
45701,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
24492,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
18187,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
37002,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
150158,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
62713,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
58655,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
56286,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
60486,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
140224,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
131149,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
32787,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
9658,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
149675,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
141082,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
58485,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
150487,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
147131,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
63516,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
147165,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
140407,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
150279,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
136121,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
150230,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
139428,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
983,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
136744,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
139951,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
23671,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
142393,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
9264,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
41564,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
141114,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
58552,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
141898,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
141071,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
150436,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
147120,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
150466,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
150242,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
141642,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
140446,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
133535,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
17547,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
132164,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
132132,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
45296,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
7632,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
9009,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
139989,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
23856,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
9269,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
134148,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
141137,1.37,103.98,PCH,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
141815,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
135845,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
714,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
8075,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
133660,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
138716,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
10310,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
15169,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
63949,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
53813,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
23860,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
134880,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
133232,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
132770,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
132296,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
26415,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
199524,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
55352,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
4637,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
9829,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
133296,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
24186,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
703,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
2906,19.0,72.8,PCH,,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,False,2024-05-24
