ASN,LATITUDE,LONGITUDE,SOURCE,VALIDATED,STANDARD_LATITUDE,STANDARD_LONGITUDE,STANDARD_CITY,STANDARD_STATE,STANDARD_COUNTRY,PHYSICAL_PRESENCE,ASOF_DATE
3320,49.3085,7.2815,RIPEAtlas,,49.250390441,6.97000321313,Saarbrücken,Saarland,DE,False,2024-05-24
3212,46.4785,15.7215,RIPEAtlas,,46.5404783316,15.6500418688,Maribor,Maribor,SI,False,2024-05-24
4804,-33.9025,151.2615,RIPEAtlas,,-33.9200109672,151.185179809,Sydney,New South Wales,AU,False,2024-05-24
17385,33.0585,-112.0485,RIPEAtlas,,32.8793742056,-111.756625816,Casa Grande,Arizona,US,False,2024-05-24
28685,52.4995,5.4915,RIPEAtlas,,52.1003456819,5.12003861351,Utrecht,Utrecht,NL,False,2024-05-24
12312,51.2275,6.9075,RIPEAtlas,,51.2203735546,6.77998897159,Düsseldorf,Nordrhein-Westfalen,DE,False,2024-05-24
8447,47.5195,15.1675,RIPEAtlas,,47.0777581981,15.4100048408,Graz,Steiermark,AT,False,2024-05-24
51004,47.2385,142.7485,RIPEAtlas,,47.3504288931,142.800006876,Dolinsk,Sakhalin,RU,False,2024-05-24
8339,48.0195,16.3685,RIPEAtlas,,48.2000152782,16.3666389554,Vienna,Wien,AT,False,2024-05-24
33915,52.0375,5.6485,RIPEAtlas,,51.9879960345,5.92299956246,Arnhem,Gelderland,NL,False,2024-05-24
5518,56.9785,24.1885,RIPEAtlas,,56.9500238232,24.0999653714,Riga,Riga,LV,False,2024-05-24
12496,52.9395,-1.2615,RIPEAtlas,,52.9703442577,-1.17001672505,Nottingham,Nottingham,GB,False,2024-05-24
12392,50.6415,5.7985,RIPEAtlas,,50.6299961539,5.58001053734,Liège,Liege,BE,False,2024-05-24
7922,33.7185,-84.3395,RIPEAtlas,,33.830013854,-84.3999493833,Atlanta,Georgia,US,False,2024-05-24
6079,42.3975,-71.1195,RIPEAtlas,,42.3299601431,-71.0700136736,Boston,Massachusetts,US,False,2024-05-24
11427,30.4395,-97.8185,RIPEAtlas,,30.2669496857,-97.7427783628,Austin,Texas,US,False,2024-05-24
2497,35.7095,139.5315,RIPEAtlas,,35.6577059113,139.326058715,Hachiōji,Tokyo,JP,False,2024-05-24
6799,39.3305,23.1315,RIPEAtlas,,39.3699599396,22.9500097236,Volos,Thessalia,GR,False,2024-05-24
3209,51.0715,13.7515,RIPEAtlas,,51.0499705191,13.7500028063,Dresden,Sachsen,DE,False,2024-05-24
12252,-15.8405,-70.0225,RIPEAtlas,,-15.8329496065,-70.0333069272,Puno,Callao,PE,False,2024-05-24
208183,49.0205,8.3875,RIPEAtlas,,48.9999922883,8.39999344751,Karlsruhe,Baden-Württemberg,DE,False,2024-05-24
6848,50.7915,3.2375,RIPEAtlas,,50.6499690949,3.08000809593,Lille,Nord-Pas-de-Calais,FR,False,2024-05-24
397332,48.5195,-122.6195,RIPEAtlas,,48.7601361278,-122.486926922,Bellingham,Washington,US,False,2024-05-24
12876,48.9285,2.2215,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2024-05-24
2519,35.6985,139.7515,RIPEAtlas,,35.6850169058,139.751407429,Tokyo,Tokyo,JP,False,2024-05-24
12322,48.9795,2.3315,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2024-05-24
33915,51.9495,4.4915,RIPEAtlas,,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,False,2024-05-24
262588,-16.3295,-48.9485,RIPEAtlas,,-16.3195865694,-48.9599678971,Anápolis,Goiás,BR,False,2024-05-24
553,48.7675,9.1815,RIPEAtlas,,48.7799798778,9.19999629582,Stuttgart,Baden-Württemberg,DE,False,2024-05-24
2027,48.0875,-1.6585,RIPEAtlas,,48.1000213817,-1.67001204569,Rennes,Bretagne,FR,False,2024-05-24
701,40.5495,-74.1685,RIPEAtlas,,40.7004213654,-74.1700053321,Newark,New Jersey,US,False,2024-05-24
8767,48.2415,10.8615,RIPEAtlas,,48.3500061229,10.8999958889,Augsburg,Bayern,DE,False,2024-05-24
701,40.5515,-74.1785,RIPEAtlas,,40.7004213654,-74.1700053321,Newark,New Jersey,US,False,2024-05-24
14593,38.4585,-89.7725,RIPEAtlas,,38.5251536245,-90.0002277036,Belleville,Illinois,US,False,2024-05-24
16019,50.0815,14.4375,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2024-05-24
1136,51.5805,4.5775,RIPEAtlas,,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,False,2024-05-24
206238,51.4385,4.3085,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2024-05-24
212508,50.1095,8.6785,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
12389,54.8495,83.0985,RIPEAtlas,,55.0299601431,82.960041869,Novosibirsk,Novosibirsk,RU,False,2024-05-24
41816,43.0315,44.6685,RIPEAtlas,,43.0503812857,44.6699759509,Vladikavkaz,North Ossetia,RU,False,2024-05-24
11664,-34.5085,-58.4915,RIPEAtlas,,-34.6025016085,-58.3975313737,Buenos Aires,Ciudad de Buenos Aires,AR,False,2024-05-24
16509,39.9575,-83.0015,RIPEAtlas,,39.9799743846,-82.9900096046,Columbus,Ohio,US,False,2024-05-24
16509,45.5085,-73.5915,RIPEAtlas,,45.4999992056,-73.5832969581,Montréal,Québec,CA,False,2024-05-24
16509,50.1195,8.6785,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
9658,14.5605,121.0185,RIPEAtlas,,14.5504413035,120.999993855,Pasay City,Metropolitan Manila,PH,False,2024-05-24
25513,55.7715,37.8585,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2024-05-24
3209,51.4975,7.0495,RIPEAtlas,,51.4499977815,7.01661535506,Essen,Nordrhein-Westfalen,DE,False,2024-05-24
8612,45.4585,11.8495,RIPEAtlas,,45.6700146678,12.2400174547,Treviso,Veneto,IT,False,2024-05-24
12874,45.4995,9.1395,RIPEAtlas,,45.4699751984,9.20500890976,Milan,Lombardia,IT,False,2024-05-24
2860,38.7295,-9.1405,RIPEAtlas,,38.7227228779,-9.14486630549,Lisbon,Lisboa,PT,False,2024-05-24
15954,40.4905,-3.6905,RIPEAtlas,,40.4000262645,-3.683351686,Madrid,Comunidad de Madrid,ES,False,2024-05-24
44395,40.1815,44.4995,RIPEAtlas,,40.1811507355,44.5135513904,Yerevan,Erevan,AM,False,2024-05-24
25513,55.6775,37.5905,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2024-05-24
6730,47.4275,8.7605,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2024-05-24
4685,35.6585,138.5005,RIPEAtlas,,35.6503936961,138.583313354,Kōfu,Yamanashi,JP,False,2024-05-24
2027,48.0195,0.0105,RIPEAtlas,,48.0004150585,0.09998327495,Le Mans,Pays de la Loire,FR,False,2024-05-24
202329,49.0105,8.3705,RIPEAtlas,,48.9999922883,8.39999344751,Karlsruhe,Baden-Württemberg,DE,False,2024-05-24
31242,50.0215,20.0505,RIPEAtlas,,50.0599792675,19.9600113512,Kraków,Lesser Poland,PL,False,2024-05-24
26832,43.6275,-79.3695,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2024-05-24
7018,35.7885,-78.7795,RIPEAtlas,,35.8187813507,-78.6446934425,Raleigh,North Carolina,US,False,2024-05-24
63774,35.6905,139.7685,RIPEAtlas,,35.6850169058,139.751407429,Tokyo,Tokyo,JP,False,2024-05-24
57269,40.4815,-3.6315,RIPEAtlas,,40.4000262645,-3.683351686,Madrid,Comunidad de Madrid,ES,False,2024-05-24
198930,53.6915,10.7085,RIPEAtlas,,53.8703926789,10.6699840888,Lübeck,Schleswig-Holstein,DE,False,2024-05-24
13045,52.2775,10.5295,RIPEAtlas,,52.2499747916,10.500020303,Braunschweig,Niedersachsen,DE,False,2024-05-24
206238,52.4095,5.2895,RIPEAtlas,,52.1003456819,5.12003861351,Utrecht,Utrecht,NL,False,2024-05-24
49719,44.4615,26.1595,RIPEAtlas,,44.4333718049,26.099946654,Bucharest,Bucharest,RO,False,2024-05-24
12322,48.8575,2.3605,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2024-05-24
41103,50.3905,-4.0195,RIPEAtlas,,50.3853857616,-4.15998925924,Plymouth,Plymouth,GB,False,2024-05-24
680,51.5715,7.0305,RIPEAtlas,,51.4499977815,7.01661535506,Essen,Nordrhein-Westfalen,DE,False,2024-05-24
7018,37.3415,-121.8895,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2024-05-24
701,38.9085,-77.1685,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
8767,48.3705,10.9015,RIPEAtlas,,48.3500061229,10.8999958889,Augsburg,Bayern,DE,False,2024-05-24
2516,35.4215,139.5915,RIPEAtlas,,35.3200262645,139.58004838,Yokohama,Kanagawa,JP,False,2024-05-24
47132,48.1785,16.3415,RIPEAtlas,,48.2000152782,16.3666389554,Vienna,Wien,AT,False,2024-05-24
25255,48.1995,15.9215,RIPEAtlas,,48.2000152782,16.3666389554,Vienna,Wien,AT,False,2024-05-24
7922,39.9805,-105.1585,RIPEAtlas,,40.0384462678,-105.246092979,Boulder,Colorado,US,False,2024-05-24
17523,35.5715,139.3715,RIPEAtlas,,35.6577059113,139.326058715,Hachiōji,Tokyo,JP,False,2024-05-24
60323,53.4485,14.5375,RIPEAtlas,,53.4203943065,14.5300068753,Szczecin,West Pomeranian,PL,False,2024-05-24
137,44.6285,10.9375,RIPEAtlas,,44.6500252473,10.9199946682,Modena,Emilia-Romagna,IT,False,2024-05-24
3320,53.4495,9.9475,RIPEAtlas,,53.5500246369,9.99999914413,Hamburg,Hamburg,DE,False,2024-05-24
16019,50.0095,14.4485,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2024-05-24
59741,47.1785,8.4305,RIPEAtlas,,47.1789990305,8.48700056499,Zug,Zug,CH,False,2024-05-24
3209,50.1195,8.7805,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
44477,43.2395,76.8605,RIPEAtlas,,43.3341365754,76.8288398833,Boralday,Almaty,KZ,False,2024-05-24
50340,55.7505,37.6205,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2024-05-24
24940,49.4405,11.0205,RIPEAtlas,,49.4700152782,10.9999897854,Fürth,Bayern,DE,False,2024-05-24
49505,59.9415,30.3105,RIPEAtlas,,59.9390145051,30.3160200589,St. Petersburg,City of St. Petersburg,RU,False,2024-05-24
200185,50.1175,8.6815,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
2107,45.9775,15.1015,RIPEAtlas,,46.0552883088,14.5149690335,Ljubljana,Osrednjeslovenska,SI,False,2024-05-24
577,44.1485,-79.8685,RIPEAtlas,,44.3837624299,-79.7000037045,Barrie,Ontario,CA,False,2024-05-24
8359,55.9195,37.7615,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2024-05-24
201072,43.6615,7.2085,RIPEAtlas,,43.7150177196,7.26502396509,Nice,Provence-Alpes-Côte-d''Azur,FR,False,2024-05-24
209040,51.5275,9.1295,RIPEAtlas,,51.3000069367,9.50002966171,Kassel,Hessen,DE,False,2024-05-24
9145,52.7315,17.6495,RIPEAtlas,,53.1204126171,18.0100011787,Bydgoszcz,Kuyavian-Pomeranian,PL,False,2024-05-24
47682,55.7785,37.5795,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2024-05-24
3209,51.5805,7.0495,RIPEAtlas,,51.4499977815,7.01661535506,Essen,Nordrhein-Westfalen,DE,False,2024-05-24
8767,48.1815,11.5695,RIPEAtlas,,48.129942036,11.5749934475,Munich,Bayern,DE,False,2024-05-24
1136,52.1875,5.3905,RIPEAtlas,,52.1003456819,5.12003861351,Utrecht,Utrecht,NL,False,2024-05-24
3209,52.5515,13.4905,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2024-05-24
3209,51.8275,6.6405,RIPEAtlas,,51.429973164,6.75001664087,Duisburg,Nordrhein-Westfalen,DE,False,2024-05-24
15763,51.4985,7.4605,RIPEAtlas,,51.5299670604,7.45002559269,Dortmund,Nordrhein-Westfalen,DE,False,2024-05-24
3320,52.4505,8.6505,RIPEAtlas,,52.0299882193,8.53001135116,Bielefeld,Nordrhein-Westfalen,DE,False,2024-05-24
812,43.4415,-80.4995,RIPEAtlas,,43.4499951366,-80.5000065528,Kitchener,Ontario,CA,False,2024-05-24
701,39.2585,-77.1885,RIPEAtlas,,38.8995493765,-77.0094185808,Washington DC,District of Columbia,US,False,2024-05-24
6805,53.6295,10.1715,RIPEAtlas,,53.5500246369,9.99999914413,Hamburg,Hamburg,DE,False,2024-05-24
3209,49.9805,7.9315,RIPEAtlas,,50.0803914582,8.250028441,Wiesbaden,Hessen,DE,False,2024-05-24
3209,49.4705,8.6615,RIPEAtlas,,49.4199924918,8.69997513697,Heidelberg,Baden-Württemberg,DE,False,2024-05-24
6805,51.9915,8.7915,RIPEAtlas,,52.0299882193,8.53001135116,Bielefeld,Nordrhein-Westfalen,DE,False,2024-05-24
3209,51.5815,6.9715,RIPEAtlas,,51.4499977815,7.01661535506,Essen,Nordrhein-Westfalen,DE,False,2024-05-24
3320,49.4875,8.4715,RIPEAtlas,,49.5003751822,8.47001501327,Mannheim,Baden-Württemberg,DE,False,2024-05-24
3320,51.4585,7.9415,RIPEAtlas,,51.5299670604,7.45002559269,Dortmund,Nordrhein-Westfalen,DE,False,2024-05-24
3209,47.9495,11.4315,RIPEAtlas,,48.129942036,11.5749934475,Munich,Bayern,DE,False,2024-05-24
8422,50.7815,6.1115,RIPEAtlas,,50.8529970672,5.67700247661,Maastricht,Limburg,NL,False,2024-05-24
3320,50.9585,6.1275,RIPEAtlas,,50.8529970672,5.67700247661,Maastricht,Limburg,NL,False,2024-05-24
8422,50.7895,6.1075,RIPEAtlas,,50.8529970672,5.67700247661,Maastricht,Limburg,NL,False,2024-05-24
8422,51.0605,7.0375,RIPEAtlas,,50.9300036815,6.95000443383,Cologne,Nordrhein-Westfalen,DE,False,2024-05-24
42455,54.1495,-4.4925,RIPEAtlas,,54.1504272655,-4.48002140443,Douglas,,IM,False,2024-05-24
15435,52.0415,5.6175,RIPEAtlas,,51.9879960345,5.92299956246,Arnhem,Gelderland,NL,False,2024-05-24
203877,44.8675,20.6475,RIPEAtlas,,44.8186454458,20.4679906806,Belgrade,Grad Beograd,RS,False,2024-05-24
204151,55.5295,9.1975,RIPEAtlas,,55.7090010284,9.53499649845,Vejle,Syddanmark,DK,False,2024-05-24
21050,29.3295,48.0185,RIPEAtlas,,29.3333400154,47.9999975591,Hawalli,Hawalli,KW,False,2024-05-24
16019,48.9595,14.4285,RIPEAtlas,,48.9800193472,14.4600369859,České Budějovice,Jihoceský,CZ,False,2024-05-24
47420,45.7605,21.2195,RIPEAtlas,,45.7588206167,21.2234484443,Timișoara,Timis,RO,False,2024-05-24
3927,39.0215,-77.4605,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
29076,59.9185,30.3305,RIPEAtlas,,59.9390145051,30.3160200589,St. Petersburg,City of St. Petersburg,RU,False,2024-05-24
7018,35.9915,-78.9395,RIPEAtlas,,35.9999589224,-78.9199996355,Durham,North Carolina,US,False,2024-05-24
3292,55.8815,9.8305,RIPEAtlas,,55.7090010284,9.53499649845,Vejle,Syddanmark,DK,False,2024-05-24
3130,47.6075,-122.3385,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
6848,51.1485,4.4315,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2024-05-24
197317,55.6475,12.5415,RIPEAtlas,,55.6785641904,12.5634857473,København,Hovedstaden,DK,False,2024-05-24
12312,52.6415,13.5015,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2024-05-24
25472,35.3275,25.1275,RIPEAtlas,,35.3250130402,25.1304967842,Iraklio,Kriti,GR,False,2024-05-24
20055,47.7975,-122.3705,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
855,49.4975,-56.0705,RIPEAtlas,,49.9670133658,-55.5830003272,La Scie,Newfoundland and Labrador,CA,False,2024-05-24
33915,51.8485,5.8395,RIPEAtlas,,51.9879960345,5.92299956246,Arnhem,Gelderland,NL,False,2024-05-24
3215,43.9615,5.7795,RIPEAtlas,,43.5199908641,5.4499926337,Aix-en-Provence,Provence-Alpes-Côte-d''Azur,FR,False,2024-05-24
1257,59.3415,18.0495,RIPEAtlas,,59.3507599543,18.0973347328,Stockholm,Stockholm,SE,False,2024-05-24
3209,49.2085,9.0505,RIPEAtlas,,49.4199924918,8.69997513697,Heidelberg,Baden-Württemberg,DE,False,2024-05-24
3249,59.4305,24.7305,RIPEAtlas,,59.4338773795,24.7280407295,Tallinn,Harju,EE,False,2024-05-24
8473,60.4175,15.3715,RIPEAtlas,,60.4833223665,15.4166711005,Borlänge,Dalarna,SE,False,2024-05-24
14593,47.1375,15.4515,RIPEAtlas,,47.0777581981,15.4100048408,Graz,Steiermark,AT,False,2024-05-24
34820,49.0585,21.6915,RIPEAtlas,,48.9997339061,21.2393647855,Prešov,Prešov,SK,False,2024-05-24
12479,41.3995,2.1815,RIPEAtlas,,41.3832995799,2.18337031923,Barcelona,Cataluña,ES,False,2024-05-24
3215,43.6415,3.8415,RIPEAtlas,,43.6103987824,3.86998571637,Montpellier,Languedoc-Roussillon,FR,False,2024-05-24
12578,56.9395,24.0915,RIPEAtlas,,56.9500238232,24.0999653714,Riga,Riga,LV,False,2024-05-24
202613,45.0715,7.6515,RIPEAtlas,,45.0703871857,7.66996048853,Turin,Piemonte,IT,False,2024-05-24
3399,59.1715,18.2015,RIPEAtlas,,59.3507599543,18.0973347328,Stockholm,Stockholm,SE,False,2024-05-24
7018,29.7475,-95.3825,RIPEAtlas,,29.8199743846,-95.3399792905,Houston,Texas,US,False,2024-05-24
52080,34.7715,32.4275,RIPEAtlas,,34.7559151642,32.4224566644,Paphos,Paphos,CY,False,2024-05-24
11097,-22.8185,-47.0625,RIPEAtlas,,-22.900011781,-47.1000297461,Campinas,São Paulo,BR,False,2024-05-24
61337,52.0805,-0.7025,RIPEAtlas,,51.8803591096,-0.42001082498,Luton,Luton,GB,False,2024-05-24
12963,50.4585,30.5885,RIPEAtlas,,50.433367329,30.5166279691,Kiev,Kiev,UA,False,2024-05-24
1136,51.9775,4.7685,RIPEAtlas,,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,False,2024-05-24
58224,37.2905,49.5885,RIPEAtlas,,37.2999829295,49.6299832752,Rasht,Gilan,IR,False,2024-05-24
327821,-20.2525,57.4915,RIPEAtlas,,-20.3161901664,57.5166336658,Curepipe,,MU,False,2024-05-24
203641,37.5375,-6.0585,RIPEAtlas,,37.4050152782,-5.98000736635,Seville,Andalucía,ES,False,2024-05-24
29600,56.9285,24.0475,RIPEAtlas,,56.9500238232,24.0999653714,Riga,Riga,LV,False,2024-05-24
57154,47.6805,9.1775,RIPEAtlas,,47.5679971657,9.10800050195,Frauenfeld,Thurgau,CH,False,2024-05-24
6799,38.0975,23.8085,RIPEAtlas,,37.9833262319,23.7333210843,Athens,Attiki,GR,False,2024-05-24
17222,-23.5505,-46.7595,RIPEAtlas,,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,False,2024-05-24
2027,47.3895,0.6905,RIPEAtlas,,47.3803753856,0.69994665386,Tours,Centre,FR,False,2024-05-24
27882,-16.4985,-68.1195,RIPEAtlas,,-16.4979736137,-68.1499851905,La Paz,La Paz,BO,False,2024-05-24
64475,49.8575,8.6315,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
25106,53.9285,27.6415,RIPEAtlas,,53.8999774364,27.5666271553,Minsk,Minsk,BY,False,2024-05-24
5390,52.3585,6.3815,RIPEAtlas,,52.5240000889,6.09699652852,Zwolle,Overijssel,NL,False,2024-05-24
15435,51.9195,4.3915,RIPEAtlas,,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,False,2024-05-24
62080,40.4915,-3.6885,RIPEAtlas,,40.4000262645,-3.683351686,Madrid,Comunidad de Madrid,ES,False,2024-05-24
31898,50.0975,8.6315,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
40029,49.2875,-122.7985,RIPEAtlas,,49.2734165841,-123.121644218,Vancouver,British Columbia,CA,False,2024-05-24
41046,49.1285,16.6115,RIPEAtlas,,49.2003934927,16.609983275,Brno,Kraj Vysocina,CZ,False,2024-05-24
15435,51.4705,5.2715,RIPEAtlas,,51.6833371427,5.31666048481,''s-Hertogenbosch,Noord-Brabant,NL,False,2024-05-24
24663,55.7405,37.5915,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2024-05-24
3320,49.3015,8.7015,RIPEAtlas,,49.4199924918,8.69997513697,Heidelberg,Baden-Württemberg,DE,False,2024-05-24
52030,45.1515,9.4915,RIPEAtlas,,45.4699751984,9.20500890976,Milan,Lombardia,IT,False,2024-05-24
4766,34.7975,126.3875,RIPEAtlas,,34.8068017772,126.395840209,Mokpo,Gwangju,KR,False,2024-05-24
44002,50.0695,14.3875,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2024-05-24
5610,49.8315,18.2875,RIPEAtlas,,49.8303550406,18.2499865302,Ostrava,Moravskoslezský,CZ,False,2024-05-24
12874,43.8115,11.0175,RIPEAtlas,,43.7800008332,11.2500003648,Florence,Toscana,IT,False,2024-05-24
12874,45.7075,9.6375,RIPEAtlas,,45.70040041,9.66999344752,Bergamo,Lombardia,IT,False,2024-05-24
73,47.6575,-122.3115,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
44477,52.6985,6.1985,RIPEAtlas,,52.5240000889,6.09699652852,Zwolle,Overijssel,NL,False,2024-05-24
60822,43.5195,13.3885,RIPEAtlas,,43.6003735546,13.4999405504,Ancona,Marche,IT,False,2024-05-24
202870,43.9085,12.8985,RIPEAtlas,,43.9171500845,12.4666702867,San Marino,,SM,False,2024-05-24
7018,30.3515,-90.9905,RIPEAtlas,,30.4579457794,-91.1401581235,Baton Rouge,Louisiana,US,False,2024-05-24
21928,30.7575,-91.0305,RIPEAtlas,,30.4579457794,-91.1401581235,Baton Rouge,Louisiana,US,False,2024-05-24
20473,52.3885,4.6595,RIPEAtlas,,52.3804319449,4.62999100609,Haarlem,Noord-Holland,NL,False,2024-05-24
3215,43.4095,0.1195,RIPEAtlas,,43.2332900178,0.08334346376,Tarbes,Midi-Pyrénées,FR,False,2024-05-24
2915,35.7905,139.5895,RIPEAtlas,,35.9176900422,139.491061563,Kawagoe,Saitama,JP,False,2024-05-24
5650,43.1785,-77.5895,RIPEAtlas,,43.1704256379,-77.6199497901,Rochester,New York,US,False,2024-05-24
2027,48.4095,2.6905,RIPEAtlas,,48.5333024283,2.66664831403,Melun,Île-de-France,FR,False,2024-05-24
35661,48.8305,2.4105,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2024-05-24
202870,45.4505,8.5705,RIPEAtlas,,45.4500022574,8.61998001978,Novara,Piemonte,IT,False,2024-05-24
30600,40.4015,-86.8895,RIPEAtlas,,40.4172086782,-86.8782477231,Lafayette,Indiana,US,False,2024-05-24
3320,52.4515,10.0005,RIPEAtlas,,52.3669702343,9.71665726588,Hannover,Niedersachsen,DE,False,2024-05-24
63949,35.6875,139.6905,RIPEAtlas,,35.6850169058,139.751407429,Tokyo,Tokyo,JP,False,2024-05-24
11427,32.9775,-96.7315,RIPEAtlas,,32.8200238231,-96.8400169289,Dallas,Texas,US,False,2024-05-24
7922,39.4885,-74.4315,RIPEAtlas,,39.3646372671,-74.4233232032,Atlantic City,New Jersey,US,False,2024-05-24
6181,39.1005,-84.6115,RIPEAtlas,,39.0840084015,-84.5085990822,Covington,Kentucky,US,False,2024-05-24
6327,51.1105,-114.1115,RIPEAtlas,,51.0829917593,-114.079998212,Calgary,Alberta,CA,False,2024-05-24
7922,40.2185,-75.4005,RIPEAtlas,,39.9999731639,-75.1699959734,Philadelphia,Pennsylvania,US,False,2024-05-24
20055,48.0495,-122.1305,RIPEAtlas,,47.9604174999,-122.199967694,Everett,Washington,US,False,2024-05-24
4150,43.0775,-89.5205,RIPEAtlas,,43.073015563,-89.4011169858,Madison,Wisconsin,US,False,2024-05-24
7922,38.9875,-77.5195,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
27,38.9915,-76.9395,RIPEAtlas,,38.8995493765,-77.0094185808,Washington DC,District of Columbia,US,False,2024-05-24
27831,6.2395,-75.5795,RIPEAtlas,,6.27500327446,-75.5750100115,Medellín,Antioquia,CO,False,2024-05-24
577,43.6875,-79.5385,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2024-05-24
7922,42.3795,-71.1185,RIPEAtlas,,42.3299601431,-71.0700136736,Boston,Massachusetts,US,False,2024-05-24
7922,37.3515,-121.9485,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2024-05-24
701,41.6115,-73.8685,RIPEAtlas,,41.7002311392,-73.9214158546,Poughkeepsie,New York,US,False,2024-05-24
4764,-27.2315,153.1115,RIPEAtlas,,-27.0787231254,153.150899617,Bongaree,Queensland,AU,False,2024-05-24
7922,39.6395,-106.2985,RIPEAtlas,,39.5465899852,-107.324699953,Glenwood Springs,Colorado,US,False,2024-05-24
8331,55.6485,37.5275,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2024-05-24
31042,44.7695,20.4875,RIPEAtlas,,44.8186454458,20.4679906806,Belgrade,Grad Beograd,RS,False,2024-05-24
3320,48.7785,9.1775,RIPEAtlas,,48.7799798778,9.19999629582,Stuttgart,Baden-Württemberg,DE,False,2024-05-24
201290,52.0705,4.3495,RIPEAtlas,,52.080036844,4.26996130231,The Hague,Zuid-Holland,NL,False,2024-05-24
12508,48.1615,17.1495,RIPEAtlas,,48.15001833,17.1169807522,Bratislava,Bratislavský,SK,False,2024-05-24
208905,32.0505,34.7695,RIPEAtlas,,32.0799914744,34.7700117582,Tel Aviv-Yafo,Tel Aviv,IL,False,2024-05-24
201603,48.3615,17.6005,RIPEAtlas,,48.3665942577,17.6000003649,Trnava,Trnavský,SK,False,2024-05-24
202463,42.6585,23.4005,RIPEAtlas,,42.6833494253,23.3166540107,Sofia,Grad Sofiya,BG,False,2024-05-24
43957,48.1875,16.3515,RIPEAtlas,,48.2000152782,16.3666389554,Vienna,Wien,AT,False,2024-05-24
43848,48.1475,15.1015,RIPEAtlas,,48.3192328075,14.2887812893,Linz,Oberösterreich,AT,False,2024-05-24
210103,49.6895,5.7075,RIPEAtlas,,49.6833031269,5.81670047204,Arlon,Arlon,BE,False,2024-05-24
15516,55.6615,12.1475,RIPEAtlas,,55.6499739778,12.083334512,Roskilde,Sjaælland,DK,False,2024-05-24
5432,51.1715,3.8575,RIPEAtlas,,51.029997578,3.70002193057,Gent,East Flanders,BE,False,2024-05-24
25374,41.9275,25.5485,RIPEAtlas,,41.9437821646,25.5632869046,Khaskovo,Haskovo,BG,False,2024-05-24
